"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,12465,0.7855293
0,12480,0.7126431
0,12495,0.6495924
0,12510,0.5947241
0,12525,0.5467427
0,12540,0.5045875
0,12555,0.4673967
0,12570,0.4344619
0,12585,0.4051926
0,12600,0.3790936
0,12615,0.3557492
0,12630,0.3348065
0,12645,0.3159635
0,12660,0.2989618
0,12675,0.2835797
0,12690,0.2696263
0,12705,0.2569362
0,12720,0.2453649
0,12735,0.2347866
0,12750,0.2250914
0,12765,0.2161833
0,12780,0.2079781
0,12795,0.2004011
0,12810,0.1933865
0,12825,0.1868763
0,12840,0.1808189
0,12855,0.1751687
0,12870,0.1698849
0,12885,0.1649316
0,12900,0.1602763
0,12915,0.1558904
0,12930,0.1517484
0,12945,0.1478272
0,12960,0.1441066
0,12963,0.1521762
0,12966,0.2544129
0,12969,0.493234
0,12972,0.8523297
0,12975,1.296658
0,12978,1.781897
0,12981,2.265957
0,12984,2.715683
0,12987,3.108866
0,12990,3.433543
0,12993,3.686094
0,12996,3.868891
0,12999,3.988156
0,13002,4.05212
0,13005,4.069724
0,13008,4.049706
0,13011,4.000058
0,13014,3.927784
0,13017,3.838837
0,13020,3.738138
0,13023,3.629661
0,13026,3.51656
0,13029,3.401301
0,13032,3.285774
0,13035,3.1714
0,13038,3.059229
0,13041,2.950011
0,13044,2.844261
0,13047,2.742315
0,13050,2.644364
0,13053,2.550496
0,13056,2.460721
0,13059,2.374988
0,13062,2.293204
0,13065,2.215243
0,13068,2.14096
0,13071,2.070199
0,13074,2.002796
0,13077,1.938585
0,13080,1.877402
0,13083,1.819084
0,13086,1.763474
0,13089,1.71042
0,13092,1.659779
0,13095,1.611413
0,13098,1.565191
0,13101,1.520991
0,13104,1.478697
0,13107,1.438201
0,13110,1.399401
0,13113,1.362202
0,13116,1.326514
0,13119,1.292255
0,13122,1.259346
0,13125,1.227715
0,13128,1.197294
0,13131,1.168018
0,13134,1.13983
0,13137,1.112674
0,13140,1.086497
0,13143,1.061252
0,13146,1.036892
0,13149,1.013376
0,13152,0.9906637
0,13155,0.9687176
0,13158,0.9475027
0,13161,0.9269861
0,13164,0.9071368
0,13167,0.8879255
0,13170,0.8693251
0,13173,0.8513092
0,13176,0.8338535
0,13179,0.8169352
0,13182,0.8005319
0,13185,0.7846231
0,13188,0.7691895
0,13191,0.7542121
0,13194,0.7396738
0,13197,0.7255576
0,13200,0.7118477
0,13203,0.6985291
0,13206,0.6855875
0,13209,0.6730079
0,13212,0.6607776
0,13215,0.6488856
0,13218,0.6373204
0,13221,0.6260703
0,13224,0.6151243
0,13227,0.6044722
0,13230,0.5941033
0,13233,0.5840088
0,13236,0.5741786
0,13239,0.5646048
0,13242,0.5552783
0,13245,0.5461917
0,13248,0.5373369
0,13251,0.5287068
0,13254,0.5202942
0,13257,0.5120922
0,13260,0.5040944
0,13263,0.4962943
0,13266,0.4886861
0,13269,0.4812636
0,13272,0.4740217
0,13275,0.4669547
0,13278,0.4600569
0,13281,0.453324
0,13284,0.4467506
0,13287,0.4403321
0,13290,0.434064
0,13293,0.4279419
0,13296,0.4219616
0,13299,0.4161191
0,13302,0.4104105
0,13305,0.4048321
0,13308,0.39938
0,13311,0.3940508
0,13314,0.3888412
0,13317,0.3837477
0,13320,0.3787672
0,13323,0.3738965
0,13326,0.3691327
0,13329,0.3644728
0,13332,0.359914
0,13335,0.3554536
0,13338,0.3510889
0,13341,0.3468175
0,13344,0.3426367
0,13347,0.3385443
0,13350,0.3345378
0,13353,0.330615
0,13356,0.3267737
0,13359,0.3230118
0,13362,0.3193274
0,13365,0.3157182
0,13368,0.3121825
0,13371,0.3087183
0,13374,0.3053239
0,13377,0.3019977
0,13380,0.2987376
0,13383,0.295542
0,13386,0.2924096
0,13389,0.2893386
0,13392,0.2863276
0,13395,0.283375
0,13398,0.2804793
0,13401,0.2776394
0,13404,0.2748536
0,13407,0.2721207
0,13410,0.2694395
0,13413,0.2668087
0,13416,0.264227
0,13419,0.2616932
0,13422,0.2592063
0,13425,0.2567651
0,13428,0.2543685
0,13431,0.2520154
0,13434,0.2497049
0,13437,0.2474359
0,13440,0.2452075
0,13443,0.2430187
0,13446,0.2408686
0,13449,0.2387563
0,13452,0.2366809
0,13455,0.2346416
0,13458,0.2326375
0,13461,0.2306679
0,13464,0.2287319
0,13467,0.2268288
0,13470,0.2249579
0,13473,0.2231184
0,13476,0.2213096
0,13479,0.2195307
0,13482,0.2177813
0,13485,0.2160605
0,13488,0.2143677
0,13491,0.2127024
0,13494,0.2110639
0,13497,0.2094515
0,13500,0.2078649
0,13503,0.2063032
0,13506,0.2047661
0,13509,0.203253
0,13512,0.2017633
0,13515,0.2002966
0,13518,0.1988523
0,13521,0.19743
0,13524,0.1960291
0,13527,0.1946493
0,13530,0.1932901
0,13533,0.191951
0,13536,0.1906316
0,13539,0.1893314
0,13542,0.1880502
0,13545,0.1867873
0,13548,0.1855426
0,13551,0.1843156
0,13554,0.1831058
0,13557,0.1819131
0,13560,0.1807369
0,13563,0.1795769
0,13566,0.1784329
0,13569,0.1773045
0,13572,0.1761913
0,13575,0.175093
0,13578,0.1740094
